max_depth,n_learner,f1_score,elapsed_time,total_score
39,19,0.9322695634967877,162.3446924686432,0.8510972172624661
63,23,0.9359690912138351,190.10094141960144,0.8409186205040344
74,9,0.8597638113740399,65.08321380615234,0.8272222044709637
82,14,0.9175065762594431,109.23907470703125,0.8628870389059274
47,15,0.9218031703446631,116.68131637573242,0.8634625121567969
96,1,0.02727978893467532,6.532747745513916,0.024013415061918363
75,9,0.8597638113740399,65.03782486915588,0.827244898939462
21,26,0.9377475636351971,213.35239148139954,0.8310713678944973
94,29,0.9382892443768232,234.4467260837555,0.8210658813349454
11,17,0.9272123380865664,132.87274432182312,0.8607759659256549
92,12,0.902826421193288,88.98980832099915,0.8583315170327884
39,10,0.8799257700303668,71.961660861969,0.8439449395993822
39,11,0.8932355774869568,80.64956498146057,0.8529107949962266
82,2,0.2231354932619981,12.39961576461792,0.21693568537968916
96,21,0.9341992093373362,169.6800684928894,0.8493591750908915
45,14,0.9175065762594431,107.214839220047,0.8638991566494196
99,17,0.9271269965802006,133.22984552383423,0.8605120738182834
58,2,0.2231354932619981,12.49822473526001,0.2168863808943681
68,29,0.9382892443768232,234.9178237915039,0.8208303324810712
17,12,0.902826421193288,88.88234066963196,0.8583852508584721
45,24,0.9366960298640086,195.51402854919434,0.8389390155894114
63,23,0.9359690912138351,191.21198916435242,0.8403630966316589
82,14,0.9175065762594431,110.3872184753418,0.8623129670217722
39,11,0.8932355774869568,80.4057502746582,0.8530327023496277
39,11,0.8932355774869568,81.33807611465454,0.8525665394296296
39,11,0.8932355774869568,81.49761199951172,0.852486771487201
45,14,0.9175065762594431,105.91449165344238,0.8645493304327219
39,23,0.9359690912138351,185.97504687309265,0.8429815677772887
63,11,0.8932355774869568,81.11656284332275,0.8526772960652954
39,14,0.9175065762594431,106.22766590118408,0.8643927433088511
45,11,0.8932355774869568,80.65016841888428,0.8529104932775147
82,14,0.9175065762594431,106.28964567184448,0.8643617534235208
72,13,0.9099244313561292,97.83359408378601,0.8610076343142362
63,23,0.9359690912138351,185.06636571884155,0.8434359083544143
63,14,0.9175065762594431,107.18318819999695,0.8639149821594446
82,23,0.9359690912138351,185.4980194568634,0.8432200814854034
63,14,0.9175065762594431,108.81764936447144,0.8630977515772074
82,23,0.9359690912138351,186.4790644645691,0.8427295589815506
63,14,0.9175065762594431,106.16031861305237,0.8644264169529169
64,23,0.9359690912138351,186.693039894104,0.8426225712667831
4,14,0.9034990332913716,103.43389463424683,0.8517820859742482
64,14,0.9175065762594431,106.01470422744751,0.8644992241457193
64,14,0.9175065762594431,110.67321610450745,0.8621699682071894
82,14,0.9175065762594431,106.58477473258972,0.8642141888931483
63,12,0.902826421193288,89.15626382827759,0.8582482892791492
63,20,0.9332937860610041,159.78036212921143,0.8534036049963984
64,14,0.9175065762594431,110.15293049812317,0.8624301110103815
64,14,0.9175065762594431,108.58338475227356,0.8632148838833064
45,14,0.9175065762594431,107.36325812339783,0.8638249471977442
45,14,0.9175065762594431,106.08404517173767,0.8644645536735742
64,14,0.9175065762594431,106.22517776489258,0.8643939873769968
64,14,0.9175065762594431,106.53908157348633,0.8642370354726999
45,2,0.2231354932619981,12.416371583938599,0.2169273074700288
45,14,0.9175065762594431,107.03294849395752,0.8639901020124643
64,14,0.9175065762594431,106.11159539222717,0.8644507785633295
45,14,0.9175065762594431,106.67110466957092,0.8641710239246576
45,14,0.9175065762594431,107.15169715881348,0.8639307276800363
64,14,0.9175065762594431,106.96743631362915,0.8640228581026286
64,14,0.9175065762594431,111.90010952949524,0.8615565214946955
63,14,0.9175065762594431,106.10390520095825,0.864454623658964
45,14,0.9175065762594431,106.29846906661987,0.8643573417261332
45,14,0.9175065762594431,106.05851817131042,0.8644773171737878
64,14,0.9175065762594431,105.94672203063965,0.8645332152441233
63,14,0.9175065762594431,105.99103212356567,0.8645110601976602
45,14,0.9175065762594431,106.16336822509766,0.8644248921468942
63,14,0.9175065762594431,108.0018105506897,0.8635056709840983
45,6,0.7664573075062021,40.14322638511658,0.7463856943136439
63,14,0.9175065762594431,107.01654171943665,0.8639983053997248
45,14,0.9175065762594431,106.80556225776672,0.8641037951305597
64,14,0.9175065762594431,106.28501415252686,0.8643640691831797
63,14,0.9175065762594431,106.5455732345581,0.864233789642164
64,14,0.9175065762594431,106.41774702072144,0.8642977027490824
64,14,0.9175065762594431,169.0260739326477,0.8329935392931193
63,14,0.9175065762594431,106.6617317199707,0.8641757103994577
63,14,0.9175065762594431,106.08453965187073,0.8644643064335077
64,14,0.9175065762594431,106.46621346473694,0.8642734695270746
63,14,0.9175065762594431,105.9192762374878,0.8645469381406992
64,14,0.9175065762594431,107.06481313705444,0.8639741696909159
64,14,0.9175065762594431,109.34278464317322,0.8628351839378565
63,14,0.9175065762594431,107.5186219215393,0.8637472652986734
64,14,0.9175065762594431,110.71314835548401,0.8621500020817011
63,14,0.9175065762594431,109.13585138320923,0.8629386505678385
63,14,0.9175065762594431,106.66471028327942,0.8641742211178034
64,14,0.9175065762594431,105.8046133518219,0.8646042695835321
63,14,0.9175065762594431,106.59938716888428,0.8642068826750009
45,7,0.8039658642544425,47.749072790145874,0.7800913278593695
63,14,0.9175065762594431,106.89842891693115,0.8640573618009775
64,14,0.9175065762594431,106.79754853248596,0.8641078019932001
63,14,0.9175065762594431,106.65598034858704,0.8641785860851496
63,14,0.9175065762594431,106.49718260765076,0.8642579849556177
63,14,0.9175065762594431,106.1346971988678,0.8644392276600092
76,14,0.9175065762594431,106.50814700126648,0.8642525027588098
63,14,0.9175065762594431,106.06481957435608,0.864474166472265
64,5,0.7101596904557935,32.41131663322449,0.6939540321391813
63,14,0.9175065762594431,106.79445743560791,0.8641093475416392
64,14,0.9175065762594431,106.86637854576111,0.8640733869865626
45,14,0.9175065762594431,105.92033386230469,0.8645464093282907
64,14,0.9175065762594431,106.60236978530884,0.8642053913667886
63,14,0.9175065762594431,106.32133507728577,0.8643459087208002
63,14,0.9175065762594431,106.50363349914551,0.8642547595098703
63,14,0.9175065762594431,105.86524963378906,0.8645739514425486
63,14,0.9175065762594431,106.68004655838013,0.864166552980253
63,14,0.9175065762594431,106.34544897079468,0.8643338517740458
63,14,0.9175065762594431,106.26437163352966,0.8643743904426783
63,18,0.9299416847715706,141.9557602405548,0.8589638046512932
63,14,0.9175065762594431,106.19247341156006,0.8644103395536631
64,14,0.9175065762594431,108.65036606788635,0.8631813932254999
63,14,0.9175065762594431,106.94893407821655,0.8640321092203348
63,19,0.9322695634967877,151.2442581653595,0.856647434414108
63,14,0.9175065762594431,106.91788792610168,0.8640476322963923
63,21,0.9341992093373362,168.31825828552246,0.850040080194575
63,18,0.9299416847715706,147.25281381607056,0.8563152778635353
63,14,0.9175065762594431,110.04411387443542,0.8624845193222254
63,14,0.9175065762594431,107.01349020004272,0.8639998311594217
63,14,0.9175065762594431,106.64980697631836,0.8641816727712839
63,14,0.9175065762594431,106.00485324859619,0.864504149635145
63,14,0.9175065762594431,108.67738652229309,0.8631678829982965
63,17,0.9271269965802006,135.6805260181427,0.8592867335711293
63,18,0.9299416847715706,142.54837822914124,0.858667495657
63,14,0.9175065762594431,106.52629685401917,0.8642434278324335
63,18,0.9299416847715706,141.79091715812683,0.8590462261925071
90,14,0.9175065762594431,106.67383909225464,0.8641696567133158
63,14,0.9175065762594431,106.41419506072998,0.8642994787290781
63,14,0.9175065762594431,108.39846515655518,0.8633073436811655
63,18,0.9299416847715706,142.27957344055176,0.8588018980512947
63,18,0.9299416847715706,143.5597641468048,0.8581618026981681
28,18,0.9299416847715706,141.43053007125854,0.8592264197359413
9,18,0.9296338377321748,144.572274684906,0.8573477003897217
63,18,0.9299416847715706,141.45198130607605,0.8592156941185325
63,8,0.8359656575797202,55.946314334869385,0.8079925004122855
63,18,0.9299416847715706,141.93485164642334,0.8589742589483589
63,29,0.9382892443768232,234.6361243724823,0.820971182190582
63,18,0.9299416847715706,141.75396299362183,0.8590647032747597
63,18,0.9299416847715706,142.26612854003906,0.858808620501551
10,6,0.7664573075062021,39.92175054550171,0.7464964322334513
63,18,0.9299416847715706,141.0524241924286,0.8594154726753562
