max_depth,n_learner,f1_score,elapsed_time,total_score
140,40,0.9478975723485761,39.68721294403076,0.7494615076284222
135,33,0.9469896029734685,12.281240701675415,0.8855833994650913
9,79,0.5102817432919902,9.068052768707275,0.46494147944845376
131,49,0.9479477145094608,16.65209698677063,0.8646872295756076
54,75,0.9475147507166425,25.109569787979126,0.8219669017767468
29,64,0.9258568399346173,14.427987098693848,0.8537169044411481
55,30,0.9456734223442356,9.265660285949707,0.899345120914487
60,108,0.94810822578565,46.99698734283447,0.7131232890714776
46,120,0.9479952676946533,46.25019836425781,0.7167442758733642
3,38,0.07989188959553417,6.346442222595215,0.048159678482558095
81,84,0.9485004290691766,31.395427227020264,0.7915232929340753
106,13,0.9426558249483017,6.287550687789917,0.9112180715093521
141,30,0.9467998543846882,11.786237955093384,0.8878686646092212
56,23,0.9437256259672814,8.377420425415039,0.9018385238402062
148,7,0.935217797106231,2.717315435409546,0.9216312199291833
57,105,0.9477182737141494,39.555739879608154,0.7499395743161086
110,114,0.9483104771959618,52.385225772857666,0.6863843483316735
21,25,0.8278666554162933,5.100771903991699,0.8023627958963349
17,19,0.7214032369352027,3.6338260173797607,0.7032341068483039
55,99,0.9481878824540859,37.22846722602844,0.7620455463239437
106,13,0.9426558249483017,4.581576108932495,0.9197479444036392
148,7,0.935217797106231,3.0917270183563232,0.9197591620144494
56,23,0.9437256259672814,7.243217945098877,0.907509536241787
56,23,0.9437256259672814,6.974729537963867,0.908851978277462
56,23,0.9437256259672814,7.203214883804321,0.9077095515482598
106,13,0.9426558249483017,4.472487688064575,0.9202933865079788
56,23,0.9437256259672814,6.9735963344573975,0.9088576442949944
148,7,0.935217797106231,2.7251036167144775,0.9215922790226586
56,17,0.9424752487105802,5.157909631729126,0.9166857005519345
148,13,0.9426558249483017,4.802414655685425,0.9186437516698746
106,7,0.935217797106231,2.9209325313568115,0.9206131344494469
148,7,0.935217797106231,2.5508487224578857,0.9224635534939416
148,7,0.935217797106231,2.6026694774627686,0.9222044497189171
95,17,0.9444252451440505,5.726483106613159,0.9157928296109846
148,84,0.9488133651060702,30.365469694137573,0.7969860166353823
