F1 Score,Recall,Precision,Accuracy,Average Error,MSE,RMSE,Elapsed Time
0.023040087540994295,0.055982653262369404,0.026693446720218804,0.055982653262369404,6.9994615814996495,91.258275031574,9.531258860574551,0.059992313385009766
0.23966660133389964,0.2781391681450818,0.2828161422613254,0.2781391681450818,5.625370914811877,78.04631127558963,8.809593839685634,0.07999229431152344
0.4773907797923558,0.4945791444904396,0.5669399574872547,0.4945791444904396,4.541858296405871,66.89200605045966,8.128526777434864,0.07998991012573242
0.6302825503222335,0.6359156317760694,0.7150942562309552,0.6359156317760694,3.4050574776342657,51.413906071019476,7.12653051383509,0.08999180793762207
0.7190842459068834,0.7192982456140351,0.7895679024694846,0.7192982456140351,2.5382294538878174,37.94462683936911,6.098704775690848,0.10999107360839844
0.7811391672560232,0.782180169524936,0.8323661367682539,0.782180169524936,1.895305079608475,26.122315035098538,4.971019095737667,0.14143657684326172
0.8193633845108028,0.8223930613049477,0.8586180537704214,0.8223930613049477,1.4856613303789483,20.074501130789788,4.305531578123944,0.13770341873168945
0.8459768526976595,0.8476246796767198,0.880310281902814,0.8476246796767198,1.2948830615355573,17.364252357035863,3.9670625414776244,0.14813923835754395
0.8655105597086998,0.8685196136408437,0.8954452512470019,0.8685196136408437,1.0977876189971305,14.12726290128352,3.5649432566673958,0.18997669219970703
0.8858721862028067,0.8880346934752612,0.9121797919461634,0.8880346934752612,0.924496810416526,11.743199107116633,3.280051886310325,0.1842494010925293
0.9042292702740956,0.9067612852355608,0.9253398303924179,0.9067612852355608,0.7322471253186595,8.649047493171205,2.6788829798487623,0.23398137092590332
0.9133769127966146,0.9158288980879165,0.9329192337454001,0.9158288980879165,0.6108284957763789,6.070140687872647,2.301871836010237,0.20501065254211426
0.9220929877347972,0.9241080228661541,0.9400938155917481,0.9241080228661541,0.5245437026824636,4.7533480189150294,2.0513650017492595,0.21997880935668945
0.9285834590908502,0.9302188054405677,0.9459440372903359,0.9302188054405677,0.49821234988109797,4.632573795048022,2.005405845788657,0.24125194549560547
0.9317828792014488,0.9335698797555687,0.9477990526015121,0.9335698797555687,0.4298216372402958,2.9862216935412813,1.6555265316879808,0.266460657119751
0.9360429915850239,0.937906564163217,0.9507352076166335,0.937906564163217,0.4040403216931619,2.7728865979381445,1.5941436932928628,0.2664511203765869
0.9387871669384524,0.9406662724226296,0.9525417604610338,0.9406662724226296,0.42508727468573815,2.891848914735512,1.6049333566901207,0.28375744819641113
0.9397864228993023,0.9418490045338064,0.9528051960653405,0.9418490045338064,0.4091926651303646,2.656684583076336,1.5399227836296376,0.2799654006958008
0.9432144487917357,0.9450029568302779,0.9559460795158735,0.9450029568302779,0.42316283358940554,2.9324918495021586,1.5752200752337167,0.28996777534484863
0.9450531050212848,0.9469741770155726,0.957150792296577,0.9469741770155726,0.41172399271413845,2.8710388580491677,1.5614998833493292,0.3199610710144043
0.946455586524102,0.9483540311452789,0.9579595631404818,0.9483540311452789,0.39538946196063707,2.784570153023761,1.537447797577767,0.33997583389282227
0.9465395496060189,0.9485511531638084,0.9578865329225669,0.9485511531638084,0.38313949827648436,2.6295720621493817,1.5037548480988796,0.37995171546936035
0.9472960745494157,0.9491425192193969,0.9587401025520089,0.9491425192193969,0.39283841042377715,2.7654424765764976,1.531583922865433,0.34997010231018066
0.94787871076988,0.9497338852749853,0.9590737605569022,0.9497338852749853,0.3888442077063042,2.678972009281288,1.4922524802012678,0.37995362281799316
0.948926045610828,0.9507194953676326,0.9602744057403976,0.9507194953676326,0.3629989783883223,2.3872828736746263,1.4250927901432646,0.37995290756225586
0.9498290170821536,0.9515079834417505,0.9611400217154162,0.9515079834417505,0.3624662073997176,2.418689458689459,1.3887003787733911,0.37995004653930664
0.950768661575908,0.9524935935343978,0.9617984177907255,0.9524935935343978,0.3619631726965402,2.377036743325403,1.3739690980531494,0.39997005462646484
0.950961978746359,0.9526907155529273,0.961912154066496,0.9526907155529273,0.3533157437588361,2.2646092166710723,1.3070038287468557,0.3999509811401367
0.9513611508338812,0.9530849595899862,0.9621311785315287,0.9530849595899862,0.3574566366710716,2.3688092930360973,1.3731292251508205,0.4299464225769043
0.9516406496510414,0.9530849595899862,0.9630520422220425,0.9530849595899862,0.35906964236175803,2.3740229682497724,1.374100224110417,0.43996095657348633
0.9522420378892525,0.9536763256455746,0.9636935847914384,0.9536763256455746,0.35671188283717453,2.37154433577114,1.3734724115083752,0.4599606990814209
0.9526914047351128,0.9540705696826336,0.9638530217181903,0.9540705696826336,0.37541596195006766,2.593510147736952,1.4182291331615389,0.4599614143371582
0.9530886093787336,0.9544648137196925,0.9646759158882162,0.9544648137196925,0.3629289668255193,2.4563917525773196,1.396991380422387,0.4799511432647705
0.9529212467290982,0.954267691701163,0.964213942747355,0.954267691701163,0.3693986587930249,2.4721182483038153,1.3998788927922867,0.459942102432251
0.95260627333373,0.9540705696826336,0.9639708255911688,0.9540705696826336,0.370630642858185,2.475622521808089,1.4006769878973502,0.45993542671203613
0.952766835114635,0.9540705696826336,0.9644439184356394,0.9540705696826336,0.36542406115478937,2.376049872235439,1.3316709777926643,0.4999232292175293
0.9530220892777884,0.9544648137196925,0.9642796500868647,0.9544648137196925,0.35855936386906917,2.308357564543132,1.3168466789686146,0.48993968963623047
0.9532630161893245,0.954661935738222,0.9647790258671395,0.954661935738222,0.3549637327829583,2.2994686756542424,1.3149651942628202,0.499957799911499
0.9535812274478078,0.9550561797752809,0.9653375382529729,0.9550561797752809,0.35487478185349747,2.29707551326108,1.3143514658513746,0.58992600440979
0.9533446810255723,0.9548590577567514,0.9649151339275527,0.9548590577567514,0.3478551550868519,2.2114344876200547,1.2945417361250673,0.519946813583374
0.9531465778735507,0.954661935738222,0.9647525082622659,0.954661935738222,0.34733243331033453,2.204938761124328,1.288987860019363,0.5599477291107178
0.9536743135457632,0.9550561797752809,0.9654752889968738,0.9550561797752809,0.3432606668206068,2.187759273944841,1.281235553617668,0.5299351215362549
0.9542159772624401,0.9556475458308693,0.9658432500981289,0.9556475458308693,0.3417722724990364,2.1857079918935587,1.280153006567581,0.5299320220947266
0.9540760718298085,0.9556475458308693,0.965443530449444,0.9556475458308693,0.3394415282038565,2.1758381061473844,1.276684240763413,0.6199369430541992
0.9543295144250608,0.9558446678493988,0.9656735061377284,0.9558446678493988,0.33724606832832854,2.1647269950362733,1.2742580535506427,0.5499136447906494
0.9543416450108162,0.9558446678493988,0.9657110531888768,0.9558446678493988,0.3369896580719183,2.163444943754222,1.2731093419264392,0.5699214935302734
0.95455754055492,0.9560417898679282,0.965858894702774,0.9560417898679282,0.33529517008222737,2.1592792316503657,1.2712989856768582,0.5899062156677246
0.9546293492902415,0.9562389118864577,0.9656645887130806,0.9562389118864577,0.3341840589711163,2.1581681205392544,1.2710558644222736,0.5699050426483154
0.9546293492902415,0.9562389118864577,0.9656645887130806,0.9562389118864577,0.3347674358496961,2.161222721532,1.2726231769802856,0.6399011611938477
0.9550110491988485,0.9564360339049872,0.9664925011909044,0.9564360339049872,0.3333215044352698,2.1570570094281436,1.270812665530367,0.6299018859863281
0.9549884734642993,0.9564360339049872,0.9664530767871985,0.9564360339049872,0.33013747656241704,2.1429285987017948,1.261803088161724,0.619901180267334
0.9546132020659646,0.9560417898679282,0.9661991648538071,0.9560417898679282,0.33051066116462563,2.1350198255352897,1.2605971317810145,0.679915189743042
