F1 Score,Recall,Precision,Accuracy,Average Error,MSE,RMSE,Elapsed Time
0.008632102326162943,0.016755371575004927,0.009141102792892928,0.016755371575004927,16.254220492827006,343.1740878785208,18.05410901406867,0.7973687648773193
0.024137126117852754,0.04139562389118864,0.031175381345117468,0.04139562389118864,16.062912399012653,351.46775956765646,17.92949081959802,0.7800431251525879
0.051038701030751685,0.07155529272619751,0.07259062871755377,0.07155529272619751,15.488282074404518,357.4041210679355,17.528330971171496,0.7720673084259033
0.10067806584477573,0.11768184506209343,0.14574455287634333,0.11768184506209343,14.59933387655444,332.93792757071105,16.794217322320236,0.733553409576416
0.1437609555013196,0.16538537354622512,0.19353123515735143,0.16538537354622512,12.605941717410749,279.9103865245102,14.53274952840396,0.747877836227417
0.20152768423883963,0.2235363690124187,0.2650084075395226,0.2235363690124187,12.016333005894452,266.90529679560603,13.927132272875662,0.7392446994781494
0.2655277733245527,0.2840528287009659,0.3432883031948489,0.2840528287009659,11.599111722216792,258.17760037595093,13.388042292162266,0.7548375129699707
0.3175201782785177,0.33254484525921546,0.3971187690034147,0.33254484525921546,11.291950222768692,255.22795547331626,13.21198033706379,0.7764086723327637
0.3918673571711508,0.4078454563374729,0.47621129857241773,0.4078454563374729,11.028649522555943,253.8746215525597,13.004164889635595,0.726771354675293
0.4434014175526199,0.4553518628030751,0.5388271059353335,0.4553518628030751,10.69916824986546,248.4047540165066,12.801629464465861,0.7836604118347168
0.5169190890609763,0.520796372954859,0.6134559026953663,0.520796372954859,9.480737511760552,222.38955032748848,11.854078005265004,0.7712152004241943
0.5911962372749563,0.5919574216439977,0.6906787536729857,0.5919574216439977,9.618848250897212,225.90208359033102,11.687804075350906,0.717343807220459
0.608144646252504,0.6134437216637099,0.6927241799668948,0.6134437216637099,8.85779325321484,211.68692865744413,11.221892768835938,0.7508363723754883
0.6577501870050702,0.6593731519810763,0.7413790397842175,0.6593731519810763,8.94601586436477,221.54064910271097,11.184657165189526,0.7942361831665039
0.7180169858966484,0.7157500492805047,0.782489829677481,0.7157500492805047,8.162137318863369,207.15912591417748,10.64947509477878,0.790626049041748
0.7576032316726454,0.7577370392272816,0.8128212386660891,0.7577370392272816,6.854923070238404,170.8906329485711,9.61717845172508,0.7982430458068848
0.7931742269463437,0.7949931007293515,0.838578863513266,0.7949931007293515,2.8820549298915843,47.4717267306958,5.768352877548961,0.7760038375854492
0.7959570260674905,0.7955844667849399,0.8411864578294422,0.7955844667849399,4.610605500408258,95.46866831145182,7.513154450349891,0.7516920566558838
0.8140228789826691,0.8137196924896511,0.8582834471200333,0.8137196924896511,2.4349849278614766,27.694164537257322,4.68629625443106,0.7981181144714355
0.8454737658817872,0.8440764833431894,0.8802788367603758,0.8440764833431894,1.7488717781680307,16.393817076394395,3.801142586878656,0.8231220245361328
0.8553764472671596,0.8553124383993692,0.8886781946952392,0.8553124383993692,1.4279353863126527,13.050175933268717,3.39383886371626,0.7978310585021973
0.8676160730988457,0.8697023457520205,0.893954491685953,0.8697023457520205,1.4150846517535192,13.067704937292566,3.3513215079256113,0.7859258651733398
0.8843963246145551,0.8866548393455549,0.9058308110270392,0.8866548393455549,1.0674673452064922,8.919291861250624,2.7603144501028907,0.8349249362945557
0.8863786750813561,0.889217425586438,0.9076160403918312,0.889217425586438,1.2312487497665672,11.621745821952006,3.1025635755780256,0.8231468200683594
0.9130541949020016,0.9142519219396806,0.9314437929196322,0.9142519219396806,0.9088151758263971,7.815776720415896,2.5547808069837576,0.8175299167633057
0.9097193122475165,0.9112950916617386,0.9302731464582797,0.9112950916617386,0.8011047656038869,7.478559931858901,2.532348750621416,0.8863613605499268
0.9136049582647391,0.9158288980879165,0.9307720076865553,0.9158288980879165,0.8351458265854289,7.426540076952448,2.456153943596618,0.8115353584289551
0.9247585163518305,0.9262763650699783,0.9423323745793322,0.9262763650699783,0.691610709689887,5.595862190501365,2.152512026674985,0.8668699264526367
0.9265169624831799,0.9284447072738025,0.94114481976398,0.9284447072738025,0.729361918273635,6.09742561752871,2.2122766179269426,0.9478607177734375
0.9365826688934679,0.938300808200276,0.9521266287186485,0.938300808200276,0.5628308145759483,4.646928070020853,1.936183822521213,0.872067928314209
0.9426187180518063,0.9442144687561601,0.9560717331971722,0.9442144687561601,0.4067913274947783,2.8973451405410167,1.539267984345802,0.9554486274719238
0.9435118993997799,0.9444115907746895,0.9575947325464895,0.9444115907746895,0.49265966041165604,4.368153434957558,1.880251080300021,0.8741958141326904
0.9472986868324487,0.9485511531638084,0.9604187126363354,0.9485511531638084,0.3800257880897185,2.0745190471994595,1.273272928283057,0.856008768081665
0.9481348161740697,0.9487482751823378,0.961710251331777,0.9487482751823378,0.3585036887218946,1.9908514700267277,1.2690827843779393,0.8659250736236572
0.9533737681090673,0.9536763256455746,0.967518174052769,0.9536763256455746,0.3427804338433916,2.389074514641525,1.3297207118875174,0.8735058307647705
0.9507633127921511,0.9519022274788094,0.963698211244042,0.9519022274788094,0.3313189266050966,2.0292331189238406,1.276520829260998,0.8629660606384277
0.9528630116683497,0.9540705696826336,0.9646531294668491,0.9540705696826336,0.3458428567606269,2.2614571034158666,1.2518650614838702,0.8566055297851562
0.9504609125079161,0.951310861423221,0.9636899715699242,0.951310861423221,0.2773304503227359,1.2567168913560665,0.9710156366485786,0.8620247840881348
0.9523681189519904,0.9534792036270452,0.9655412824247832,0.9534792036270452,0.29107508643550645,1.592576438452727,1.100478631258963,0.8737399578094482
0.955497124895611,0.9564360339049872,0.968178504370107,0.9564360339049872,0.2660069886714685,1.5697336035480365,1.115037402380959,0.8671779632568359
0.9584625273402209,0.9593928641829292,0.9706756212226348,0.9593928641829292,0.22507300243460904,1.062386700737216,0.9860785769578593,0.8667516708374023
0.9542193193561708,0.9556475458308693,0.9656120512862086,0.9556475458308693,0.2675825380921179,1.2402061855670103,0.9607619274674671,0.8693578243255615
0.9556897921995923,0.9568302779420461,0.9680738797090068,0.9568302779420461,0.27891396385283845,1.5775005139953595,1.036788796185922,0.8647811412811279
0.955132859903056,0.9562389118864577,0.9672579419179064,0.9562389118864577,0.23832102839106503,1.2793758627779246,1.0307130673313791,0.867952823638916
0.9601566792858098,0.9607727183126356,0.9715242206815241,0.9607727183126356,0.18869995526127079,0.7172787617117514,0.7554872412817638,0.8689525127410889
0.958030850575037,0.9589986201458703,0.9699208598528527,0.9589986201458703,0.23495360481896657,1.2261321114929362,0.9375635714931293,0.8827435970306396
0.9571966824434117,0.9582101320717524,0.9690741240711672,0.9582101320717524,0.21101380552302373,0.7916298058566099,0.797311756398703,0.8779549598693848
0.9581442123190044,0.9593928641829292,0.9693836416337895,0.9593928641829292,0.24107121753208038,1.5561805739125327,1.1175383772566043,0.8812017440795898
0.9590253830628787,0.9601813522570471,0.970005953920797,0.9601813522570471,0.20461308515682144,0.8349933914882368,0.7975399171680966,0.8788108825683594
0.9596160170307813,0.9601813522570471,0.9715496267536481,0.9601813522570471,0.2115346105406608,0.9464619496578259,0.8745583488007181,0.8757755756378174
0.9589943593960805,0.9597871082199881,0.9705916964521341,0.9597871082199881,0.20616934464816608,0.8403512791141657,0.8362831072560107,0.8828682899475098
